IFRS_MONTH,KEY,Kontrak_Baru_Periode_Berjalan,Accretion_Interest_unwind,Efek_Perubahan_Varians_n_Asumsi_Ekonomi,Amortisasi_CSM_Release,Contractual Service Margin,NAMA_PRODUK
2024-04-01,ASURANSI STAR INVESTAMA PREMIUM_2022,-773204634.2170986,0.0,0.0,0.0,1.1861702320625013e-07,SPUL
2024-05-01,ASURANSI STAR INVESTAMA PREMIUM_2022,0.0,0.0,0.0,0.0,1.1861702320625013e-07,SPUL
2024-06-01,ASURANSI STAR INVESTAMA PREMIUM_2022,0.0,0.0,0.0,0.0,1.1861702320625013e-07,SPUL
2024-07-01,ASURANSI STAR INVESTAMA PREMIUM_2022,0.0,0.0,0.0,0.0,1.1861702320625013e-07,SPUL
2024-08-01,ASURANSI STAR INVESTAMA PREMIUM_2022,-1515698653.2375903,16547802.044491865,1592065905.8137796,-3056396.8797446713,89858657.74093649,SPUL
2024-09-01,ASURANSI STAR INVESTAMA PREMIUM_2022,-76021240.26212078,58365772.76607132,2981812446.347726,-25390830.97824525,3028624805.6143675,SPUL
2023-12-01,ASURANSI STAR INVESTAMA PREMIUM_2023,-8550933430.722221,0.0,0.0,0.0,0.0,SPUL
2024-01-01,ASURANSI STAR INVESTAMA PREMIUM_2023,-1981882588.1163008,-6902061.196446296,664051035.0746878,12660157.987330554,-1312073456.2507286,SPUL
2024-02-01,ASURANSI STAR INVESTAMA PREMIUM_2023,1312073456.2507288,0.0,0.0,0.0,2.384185791015625e-07,SPUL
2024-03-01,ASURANSI STAR INVESTAMA PREMIUM_2023,0.0,0.0,0.0,0.0,2.384185791015625e-07,SPUL
2024-04-01,ASURANSI STAR INVESTAMA PREMIUM_2023,0.0,0.0,0.0,0.0,2.384185791015625e-07,SPUL
2024-05-01,ASURANSI STAR INVESTAMA PREMIUM_2023,0.0,0.0,0.0,0.0,2.384185791015625e-07,SPUL
2024-06-01,ASURANSI STAR INVESTAMA PREMIUM_2023,0.0,0.0,0.0,0.0,2.384185791015625e-07,SPUL
2024-07-01,ASURANSI STAR INVESTAMA PREMIUM_2023,0.0,0.0,0.0,0.0,2.384185791015625e-07,SPUL
2024-08-01,ASURANSI STAR INVESTAMA PREMIUM_2023,0.0,0.0,0.0,0.0,2.384185791015625e-07,SPUL
2024-09-01,ASURANSI STAR INVESTAMA PREMIUM_2023,-613095193.5362656,43858420.76601145,1422477404.71681,-6369997.93730386,846870634.0092522,SPUL
2024-01-01,ASURANSI STAR INVESTAMA PREMIUM_2024,28155349.25811816,121401.51820099234,-64461.575638445676,-789208.6943481382,27423080.50633257,SPUL_NEW
2024-02-01,ASURANSI STAR INVESTAMA PREMIUM_2024,11363072.421179205,184780.42453862814,-73117.80654232515,-1059066.7802963667,37838748.76521171,SPUL_NEW
2024-03-01,ASURANSI STAR INVESTAMA PREMIUM_2024,310995535.1513058,2286227.8658601544,-670032.8028522924,-9332108.78791729,341118370.1916081,SPUL_NEW
2024-04-01,ASURANSI STAR INVESTAMA PREMIUM_2024,25037816.631062277,1314491.1393987397,-259960.52765597956,-9738078.79178947,357472638.64262366,SPUL_NEW
2024-05-01,ASURANSI STAR INVESTAMA PREMIUM_2024,38643521.34328537,-2237814.0578909027,3295087.512940765,-10646008.319451056,386527425.1215078,SPUL_NEW
2024-06-01,ASURANSI STAR INVESTAMA PREMIUM_2024,69888480.70841981,2421124.9512374974,-3325562.1483499915,-12155230.183442852,443356238.4493723,SPUL_NEW
2024-07-01,ASURANSI STAR INVESTAMA PREMIUM_2024,544280261.4086335,3194273.5278940075,-3641893.51595372,-25153504.57995748,962035375.2899885,SPUL_NEW
2024-08-01,ASURANSI STAR INVESTAMA PREMIUM_2024,421385176.4980667,13342802.058918986,-11885080.193721572,-35458452.25346697,1349419821.3997858,SPUL_NEW
2024-09-01,ASURANSI STAR INVESTAMA PREMIUM_2024,703861852.8361762,18604303.795242872,-26975503.3983828,-53585863.10676314,1991324611.526059,SPUL_NEW
2023-12-01,ASURANSI STAR PREMIUM DOLLAR_2020,0.0,651475.9256858337,-37445426.44573151,-2858141.492468278,84622121.79626,SPUL
2024-01-01,ASURANSI STAR PREMIUM DOLLAR_2020,0.0,625756.8653387192,581024.3312573034,-1052855.9130648938,84776047.07979113,SPUL
2024-02-01,ASURANSI STAR PREMIUM DOLLAR_2020,0.0,392279.1341251845,-14534485.003447784,-838046.7532302104,69795794.45723832,SPUL
2024-03-01,ASURANSI STAR PREMIUM DOLLAR_2020,0.0,131145.82845515755,-8144156.613416872,-709958.9605948437,61072824.71168176,SPUL
2024-04-01,ASURANSI STAR PREMIUM DOLLAR_2020,0.0,896782.6734040335,35645790.74716762,-1081279.017925035,96534119.11432838,SPUL
2024-05-01,ASURANSI STAR PREMIUM DOLLAR_2020,0.0,436904.93004046736,-2901862.842882664,-805855.1369106576,93263306.06457552,SPUL
2024-06-01,ASURANSI STAR PREMIUM DOLLAR_2020,0.0,1179262.5688157731,9655423.511525711,-878347.8645476911,103219644.28036931,SPUL
2024-07-01,ASURANSI STAR PREMIUM DOLLAR_2020,0.0,915127.3049984722,-4248126.33132203,-826175.9325816665,99060469.32146409,SPUL
2024-08-01,ASURANSI STAR PREMIUM DOLLAR_2020,0.0,783369.6926374006,-2622376.712151014,-783645.1604663383,96437817.14148414,SPUL
2024-09-01,ASURANSI STAR PREMIUM DOLLAR_2020,0.0,704185.2132996661,-1084957.6342725211,-758490.8494937619,95298553.87101753,SPUL
2023-12-01,ASURANSI STAR PREMIUM DOLLAR_2021,0.0,0.0,0.0,0.0,0.0,SPUL
2024-01-01,ASURANSI STAR PREMIUM DOLLAR_2021,-16024366.840747343,7778191.05046601,-15452157.20882082,215882.10335911595,-23482450.89574304,SPUL
2024-02-01,ASURANSI STAR PREMIUM DOLLAR_2021,-61756495.472928226,6229141.672926776,-107524178.70512216,2137015.3136055893,-184396968.08726108,SPUL
2024-03-01,ASURANSI STAR PREMIUM DOLLAR_2021,184396968.08726102,0.0,0.0,0.0,-5.960464477539063e-08,SPUL
2024-04-01,ASURANSI STAR PREMIUM DOLLAR_2021,-509412698.5004453,11635041.078256609,981112785.3349729,-5338137.522037742,477996990.39074636,SPUL
2024-05-01,ASURANSI STAR PREMIUM DOLLAR_2021,-33519777.808484107,8410948.88283734,-32343449.8010573,-3600485.7385197524,416944225.92552257,SPUL
2024-06-01,ASURANSI STAR PREMIUM DOLLAR_2021,-29117561.050578356,11151837.655697888,230615315.94233277,-5255581.783935265,624338236.6890396,SPUL
2024-07-01,ASURANSI STAR PREMIUM DOLLAR_2021,-5648504.756582611,4270620.011319514,-151451313.67542893,-3853363.2457529465,467655675.0225946,SPUL
2024-08-01,ASURANSI STAR PREMIUM DOLLAR_2021,-15418371.5124212,9690080.819934167,104380906.39536944,-4523163.959140107,561785126.7663369,SPUL
2024-09-01,ASURANSI STAR PREMIUM DOLLAR_2021,-75050713.3295474,15238125.455912363,-37405224.95842632,-3598892.425525977,460968421.5087496,SPUL
2023-12-01,ASURANSI STAR PREMIUM DOLLAR_2022,-292760254.3804929,32172684.97001065,-4818332253.348597,-58535021.87061838,1710417391.212265,SPUL
2024-01-01,ASURANSI STAR PREMIUM DOLLAR_2022,-150942493.38693893,22646945.968181036,-36248179.91549203,-19867288.214706995,1526006375.6633081,SPUL
2024-02-01,ASURANSI STAR PREMIUM DOLLAR_2022,-88912106.90067127,14237002.849538036,-319823241.0381467,-13906159.748059317,1117601870.8259687,SPUL
2024-03-01,ASURANSI STAR PREMIUM DOLLAR_2022,-201752065.205742,17220164.85167746,-852592190.7998556,-227527.07436291894,80250252.59768581,SPUL
2024-04-01,ASURANSI STAR PREMIUM DOLLAR_2022,-51795388.069836356,27246953.440775964,3425734806.31346,-40960925.04237872,3440475699.2397065,SPUL
2024-05-01,ASURANSI STAR PREMIUM DOLLAR_2022,-250089577.1691945,49311359.98407892,-172875206.6533839,-27704222.60360097,3039118052.797606,SPUL
2024-06-01,ASURANSI STAR PREMIUM DOLLAR_2022,-76312552.50637864,53518346.69061762,907170898.7364713,-34937063.06110541,3888557682.657211,SPUL
2024-07-01,ASURANSI STAR PREMIUM DOLLAR_2022,-77403431.61535051,31268543.945963144,-592418131.1707836,-28129115.999743637,3221875547.817296,SPUL
2024-08-01,ASURANSI STAR PREMIUM DOLLAR_2022,-176702006.06723964,65018534.82647336,544360963.5960842,-30959053.308073226,3623593986.864541,SPUL
2024-09-01,ASURANSI STAR PREMIUM DOLLAR_2022,-101610546.83750844,42086245.6732159,-54993259.79271301,-28970152.683750793,3480106273.2237844,SPUL
2023-12-01,ASURANSI STAR PREMIUM DOLLAR_2023,-890399331.2287743,54484958.512951486,-3934508812.625285,-54906827.04538209,1624087235.26706,SPUL
2024-01-01,ASURANSI STAR PREMIUM DOLLAR_2023,-560864525.7077183,37301922.71594249,-282974034.11413634,-9421044.834748354,808129553.3263996,SPUL
2024-02-01,ASURANSI STAR PREMIUM DOLLAR_2023,-300351575.0395664,18984776.152134944,-392648394.53448546,-993623.2736537168,133120736.63082886,SPUL
2024-03-01,ASURANSI STAR PREMIUM DOLLAR_2023,-133120736.63641718,0.0,0.0,0.0,-0.0055882930755615234,SPUL
2024-04-01,ASURANSI STAR PREMIUM DOLLAR_2023,-833140275.7146413,11540061.570104772,2566909605.231315,-18864504.70764353,1726444886.3735468,SPUL
2024-05-01,ASURANSI STAR PREMIUM DOLLAR_2023,-3681208.478206134,15659929.406489654,-44267632.890559986,-14079582.218440533,1680076392.1928298,SPUL
2024-06-01,ASURANSI STAR PREMIUM DOLLAR_2023,-165947752.28289318,43456642.94542136,926871508.4917443,-20316134.457545545,2464140656.889557,SPUL
2024-07-01,ASURANSI STAR PREMIUM DOLLAR_2023,-49891043.72843543,17879633.122045983,-213643147.44352305,-17693520.924928993,2200792577.9147153,SPUL
2024-08-01,ASURANSI STAR PREMIUM DOLLAR_2023,-20760036.17402689,33801835.71277325,360474547.25976145,-20147565.118783623,2554161359.5944395,SPUL
2024-09-01,ASURANSI STAR PREMIUM DOLLAR_2023,-43299885.49678668,27949832.59821864,184815373.7775147,-20925079.30308028,2702701601.170306,SPUL
2023-12-01,ASURANSI STAR PRIMA LINK_2023,0.0,0.0,0.0,0.0,0.0,RPUL
2024-01-01,ASURANSI STAR PRIMA LINK_2023,0.0,0.0,0.0,0.0,0.0,RPUL
2024-02-01,ASURANSI STAR PRIMA LINK_2023,0.0,0.0,0.0,0.0,0.0,RPUL
2024-03-01,ASURANSI STAR PRIMA LINK_2023,0.0,0.0,0.0,0.0,0.0,RPUL
2024-04-01,ASURANSI STAR PRIMA LINK_2023,0.0,0.0,0.0,0.0,0.0,RPUL
2024-05-01,ASURANSI STAR PRIMA LINK_2023,0.0,0.0,0.0,0.0,0.0,RPUL
2024-06-01,ASURANSI STAR PRIMA LINK_2023,0.0,0.0,0.0,0.0,0.0,RPUL
2024-07-01,ASURANSI STAR PRIMA LINK_2023,0.0,0.0,0.0,0.0,0.0,RPUL
2024-08-01,ASURANSI STAR PRIMA LINK_2023,0.0,0.0,0.0,0.0,0.0,RPUL
2024-09-01,ASURANSI STAR PRIMA LINK_2023,0.0,0.0,0.0,0.0,0.0,RPUL
2024-06-01,ASURANSI STAR PRIMA LINK_2024,375347.7921616687,0.0,-1200.0016529217828,-7971.303318133488,366176.48719061346,RPUL
2024-07-01,ASURANSI STAR PRIMA LINK_2024,0.0,-569.9083141991015,-850.6447552920727,-7740.4913402461,357015.4427808762,RPUL
2024-08-01,ASURANSI STAR PRIMA LINK_2024,276456.4177434307,-3604.253060678394,-54775.063917964435,-12349.290077949103,562743.253467715,RPUL
2024-09-01,ASURANSI STAR PRIMA LINK_2024,6015743.315418699,117856.0673255152,-77535.74053750205,-142580.4724615981,6476226.423212829,RPUL
2023-12-01,DK_10,0.0,0.0,0.0,2.769474594043376e-13,-1.438572e-10,RELIFE
2024-01-01,DK_10,0.0,0.0,0.0,2.769474594043376e-13,-1.4358025254059567e-10,RELIFE
2024-02-01,DK_10,0.0,0.0,0.0,2.769474594043376e-13,-1.4330330508119132e-10,RELIFE
2024-03-01,DK_10,0.0,0.0,0.0,2.7694745940433754e-13,-1.43026357621787e-10,RELIFE
2024-04-01,DK_10,0.0,0.0,0.0,2.769474594043375e-13,-1.4274941016238264e-10,RELIFE
2024-05-01,DK_10,0.0,0.0,0.0,2.7694745940433764e-13,-1.4247246270297832e-10,RELIFE
2024-06-01,DK_10,0.0,0.0,0.0,2.7694745940433764e-13,-1.4219551524357397e-10,RELIFE
2024-07-01,DK_10,0.0,0.0,0.0,2.7694745940433754e-13,-1.4191856778416964e-10,RELIFE
2024-08-01,DK_10,0.0,0.0,0.0,2.7694745940433754e-13,-1.416416203247653e-10,RELIFE
2024-09-01,DK_10,0.0,0.0,0.0,2.7694745940433754e-13,-1.4136467286536097e-10,RELIFE
2023-12-01,DK_11,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-01-01,DK_11,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-02-01,DK_11,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-03-01,DK_11,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-04-01,DK_11,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-05-01,DK_11,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-06-01,DK_11,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-07-01,DK_11,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-08-01,DK_11,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-09-01,DK_11,0.0,0.0,0.0,0.0,0.0,RELIFE
2023-12-01,DK_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-01-01,DK_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-02-01,DK_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-03-01,DK_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-04-01,DK_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-05-01,DK_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-06-01,DK_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-07-01,DK_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-08-01,DK_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-09-01,DK_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2023-12-01,DK_13,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-01-01,DK_13,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-02-01,DK_13,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-03-01,DK_13,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-04-01,DK_13,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-05-01,DK_13,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-06-01,DK_13,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-07-01,DK_13,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-08-01,DK_13,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-09-01,DK_13,0.0,0.0,0.0,0.0,0.0,RELIFE
2023-12-01,DK_14,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-01-01,DK_14,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-02-01,DK_14,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-03-01,DK_14,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-04-01,DK_14,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-05-01,DK_14,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-06-01,DK_14,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-07-01,DK_14,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-08-01,DK_14,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-09-01,DK_14,0.0,0.0,0.0,0.0,0.0,RELIFE
2023-12-01,DK_7,26930121.187950894,-13614583.592740623,0.0,13614583.592740623,-1.741404e-10,RELIFE
2024-01-01,DK_7,0.0,0.0,0.0,4.824195630693191e-13,-1.7365798043693068e-10,RELIFE
2024-02-01,DK_7,0.0,0.0,0.0,4.824195630693192e-13,-1.7317556087386137e-10,RELIFE
2024-03-01,DK_7,0.0,0.0,0.0,4.82419563069319e-13,-1.7269314131079205e-10,RELIFE
2024-04-01,DK_7,0.0,0.0,0.0,-1.1484208768106034e-10,-2.875352289918524e-10,RELIFE
2024-05-01,DK_7,0.0,0.0,0.0,7.008389931422717e-13,-2.868343899987101e-10,RELIFE
2024-06-01,DK_7,0.0,0.0,0.0,7.008389931422717e-13,-2.8613355100556787e-10,RELIFE
2024-07-01,DK_7,0.0,0.0,0.0,7.008389931422717e-13,-2.854327120124256e-10,RELIFE
2024-08-01,DK_7,0.0,0.0,0.0,7.010393838179673e-13,-2.8473167262860763e-10,RELIFE
2024-09-01,DK_7,0.0,0.0,0.0,7.010393838179672e-13,-2.840306332447897e-10,RELIFE
2023-12-01,DK_8,0.0,0.0,0.0,-1.4015530626886795e-12,7.65753e-10,RELIFE
2024-01-01,DK_8,0.0,0.0,0.0,-1.4015530626822786e-12,7.643514469373177e-10,RELIFE
2024-02-01,DK_8,0.0,0.0,0.0,-1.401553062681709e-12,7.62949893874636e-10,RELIFE
2024-03-01,DK_8,0.0,0.0,0.0,-1.4015530626811428e-12,7.615483408119549e-10,RELIFE
2024-04-01,DK_8,0.0,0.0,0.0,-1.4015530626805723e-12,7.601467877492743e-10,RELIFE
2024-05-01,DK_8,0.0,0.0,0.0,-1.4027457740755498e-12,7.587440419751987e-10,RELIFE
2024-06-01,DK_8,0.0,0.0,0.0,-1.4027457740744019e-12,7.573412962011243e-10,RELIFE
2024-07-01,DK_8,0.0,0.0,0.0,-1.402678522335145e-12,7.559386176787892e-10,RELIFE
2024-08-01,DK_8,0.0,0.0,0.0,-1.4010049801430793e-12,7.545376126986461e-10,RELIFE
2024-09-01,DK_8,0.0,0.0,0.0,-1.4010049801419183e-12,7.531366077185042e-10,RELIFE
2023-12-01,DK_9,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-01-01,DK_9,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-02-01,DK_9,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-03-01,DK_9,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-04-01,DK_9,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-05-01,DK_9,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-06-01,DK_9,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-07-01,DK_9,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-08-01,DK_9,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-09-01,DK_9,0.0,0.0,0.0,0.0,0.0,RELIFE
2023-12-01,JW_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-01-01,JW_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-02-01,JW_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-03-01,JW_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-04-01,JW_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-05-01,JW_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-06-01,JW_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-07-01,JW_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-08-01,JW_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-09-01,JW_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2023-12-01,JW_15,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-01-01,JW_15,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-02-01,JW_15,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-03-01,JW_15,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-04-01,JW_15,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-05-01,JW_15,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-06-01,JW_15,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-07-01,JW_15,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-08-01,JW_15,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-09-01,JW_15,0.0,0.0,0.0,0.0,0.0,RELIFE
2023-12-01,JW_16,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-01-01,JW_16,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-02-01,JW_16,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-03-01,JW_16,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-04-01,JW_16,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-05-01,JW_16,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-07-01,JW_16,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-08-01,JW_16,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-09-01,JW_16,0.0,0.0,0.0,0.0,0.0,RELIFE
2023-12-01,JW_9,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-01-01,JW_9,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-02-01,JW_9,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-03-01,JW_9,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-04-01,JW_9,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-05-01,JW_9,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-06-01,JW_9,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-07-01,JW_9,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-08-01,JW_9,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-09-01,JW_9,0.0,0.0,0.0,0.0,0.0,RELIFE
2023-12-01,SH_10,0.0,0.0,0.0,1.0719185411139968e-13,-5.73501e-11,RELIFE
2024-01-01,SH_10,0.0,0.0,0.0,1.0719185411139973e-13,-5.72429081458886e-11,RELIFE
2024-02-01,SH_10,0.0,0.0,0.0,1.0719185411139973e-13,-5.71357162917772e-11,RELIFE
2024-03-01,SH_10,0.0,0.0,0.0,1.0719185411139973e-13,-5.70285244376658e-11,RELIFE
2024-04-01,SH_10,0.0,0.0,0.0,1.0719185411139973e-13,-5.6921332583554405e-11,RELIFE
2024-05-01,SH_10,0.0,0.0,0.0,1.0719185411139973e-13,-5.6814140729443e-11,RELIFE
2024-06-01,SH_10,0.0,0.0,0.0,1.0719185411139973e-13,-5.6706948875331603e-11,RELIFE
2024-07-01,SH_10,0.0,0.0,0.0,1.0719185411139973e-13,-5.65997570212202e-11,RELIFE
2024-08-01,SH_10,0.0,0.0,0.0,1.0719185411139973e-13,-5.64925651671088e-11,RELIFE
2024-09-01,SH_10,0.0,0.0,0.0,1.0719185411139973e-13,-5.6385373312997405e-11,RELIFE
2023-12-01,SH_11,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-01-01,SH_11,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-02-01,SH_11,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-03-01,SH_11,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-04-01,SH_11,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-05-01,SH_11,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-06-01,SH_11,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-07-01,SH_11,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-08-01,SH_11,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-09-01,SH_11,0.0,0.0,0.0,0.0,0.0,RELIFE
2023-12-01,SH_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-01-01,SH_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-02-01,SH_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-03-01,SH_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-04-01,SH_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-05-01,SH_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-06-01,SH_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-07-01,SH_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-08-01,SH_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-09-01,SH_12,0.0,0.0,0.0,0.0,0.0,RELIFE
2023-12-01,SH_14,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-01-01,SH_14,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-02-01,SH_14,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-03-01,SH_14,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-04-01,SH_14,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-05-01,SH_14,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-06-01,SH_14,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-07-01,SH_14,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-08-01,SH_14,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-09-01,SH_14,0.0,0.0,0.0,0.0,0.0,RELIFE
2023-12-01,SH_7,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-01-01,SH_7,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-02-01,SH_7,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-03-01,SH_7,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-04-01,SH_7,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-05-01,SH_7,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-06-01,SH_7,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-07-01,SH_7,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-08-01,SH_7,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-09-01,SH_7,0.0,0.0,0.0,0.0,0.0,RELIFE
2023-12-01,SH_8,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-01-01,SH_8,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-02-01,SH_8,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-03-01,SH_8,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-04-01,SH_8,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-05-01,SH_8,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-06-01,SH_8,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-07-01,SH_8,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-08-01,SH_8,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-09-01,SH_8,0.0,0.0,0.0,0.0,0.0,RELIFE
2023-12-01,SH_9,0.0,0.0,0.0,-2.154563020459712e-13,1.14692e-10,RELIFE
2024-01-01,SH_9,0.0,0.0,0.0,-2.1545630204597122e-13,1.1447654369795403e-10,RELIFE
2024-02-01,SH_9,0.0,0.0,0.0,-2.1545630204597122e-13,1.1426108739590806e-10,RELIFE
2024-03-01,SH_9,0.0,0.0,0.0,-2.1545630204597122e-13,1.1404563109386209e-10,RELIFE
2024-04-01,SH_9,0.0,0.0,0.0,-2.1545630204597122e-13,1.1383017479181611e-10,RELIFE
2024-05-01,SH_9,0.0,0.0,0.0,-2.1545630204597122e-13,1.1361471848977014e-10,RELIFE
2024-06-01,SH_9,0.0,0.0,0.0,-2.1545630204597122e-13,1.1339926218772417e-10,RELIFE
2024-07-01,SH_9,0.0,0.0,0.0,-2.154563020459711e-13,1.131838058856782e-10,RELIFE
2024-08-01,SH_9,0.0,0.0,0.0,-2.154563020459711e-13,1.1296834958363223e-10,RELIFE
2024-09-01,SH_9,0.0,0.0,0.0,-2.1545630204597105e-13,1.1275289328158626e-10,RELIFE
